FECHA,Cluster,Total_Ingresos_Respiratorios_COVID,Temperatura Promedio,Humedad relativa Promedio,PM25 Promedio,PM10 Promedio,O3 Promedio,SO2 Promedio,CO Promedio,NO2 Promedio,NOX Promedio,NO Promedio
2009-04-01,2,290,19.725333333333335,34.46888333333333,27.582001666666667,56.938336666666665,36.767255,5.016778333333334,0.8124266666666666,29.591313333333332,47.92243833333333,18.512918333333335
2009-05-01,2,180,19.246148333333334,47.46730333333334,26.066965,50.280155,38.110373333333335,4.16169,0.8172183333333334,29.975279999999998,45.98822333333334,16.208865
2009-06-01,2,139,19.082155,56.67778333333333,22.0354,41.569606666666665,32.33985,4.49069,0.7832783333333334,28.002325,44.872005,17.047061666666668
2009-07-01,2,154,19.172629999999998,59.05502666666666,17.18042,35.10794333333333,29.295215,4.535606666666667,0.6998883333333333,25.239928333333335,42.505135,17.429061666666666
2009-08-01,2,155,18.367701666666665,61.449045000000005,16.140928333333335,32.610326666666666,26.100501666666663,4.927168333333333,0.75802,24.692238333333336,41.531675,16.971603333333334
2009-09-01,2,254,17.713743333333333,75.38846,15.32898,27.240131666666667,22.190365,3.42843,0.8912016666666668,28.062790000000003,45.25412,17.279345000000003
2009-10-01,2,357,18.528003333333334,66.54437166666666,18.326338333333336,35.14413,23.980010000000004,5.4570566666666664,0.8070483333333334,27.575616666666665,48.365163333333335,20.91414
2009-11-01,2,353,15.020433333333335,60.396703333333335,21.013845,43.867513333333335,26.320980000000002,6.7838416666666665,1.00994,34.11342333333334,54.30699833333333,20.371828333333333
2009-12-01,2,330,15.420675000000001,52.98455833333333,24.34766,48.89326333333333,20.040555,5.487661666666667,1.2743883333333332,33.571925,67.84849,34.47369
2010-01-01,2,248,13.722045,57.91658666666667,22.324725,41.069085,18.057738333333333,6.791976666666667,1.2417683333333334,34.44762166666667,70.80213666666667,36.50689166666667
2010-02-01,2,209,14.904110000000001,49.37703333333334,14.960633333333334,35.11828166666667,20.184881666666666,4.654153333333333,1.1216633333333335,30.51595,63.30918333333333,32.922255
2010-03-01,2,279,18.016026666666665,33.75877166666667,18.637978333333333,47.74345833333333,27.64428,6.805881666666667,1.0442066666666667,32.574621666666665,55.94436166666666,23.567138333333332
2010-04-01,2,180,18.508475,41.102470000000004,21.59369,46.95502,32.88982333333333,4.14177,0.9924200000000001,31.243803333333332,52.47053333333333,21.365111666666667
