FECHA,Cluster,Total_Ingresos_Respiratorios_COVID,Temperatura Promedio,Humedad relativa Promedio,PM25 Promedio,PM10 Promedio,O3 Promedio,SO2 Promedio,CO Promedio,NO2 Promedio,NOX Promedio,NO Promedio
2010-01-01,0,1,13.62245,57.88267,22.65166,39.09418,25.39369,5.65758,1.14407,33.07249,66.18111,33.23117
2010-03-01,0,1,17.22962,33.67125,19.55541,47.07838,32.74617,6.34132,1.00322,31.55619,53.49545,22.06571
2010-07-01,0,1,16.63381,73.71544,15.5414,28.15688,18.89248,2.98359,0.95379,23.58748,44.00986,20.48864
2010-10-01,0,1,15.76956,46.98608,23.00143,50.60616,33.92673,4.83843,0.91428,30.40678,51.63333,21.34188
2010-11-01,0,1,13.94214,44.39158,31.9471,62.16197,32.54871,7.37659,1.1901,37.06051,64.27561,27.33092
2010-12-01,0,1,11.96129,37.4324,41.27857,79.99933,25.81616,9.78891,1.61218,42.69632,86.0873,43.54965
2011-01-01,0,1,13.68776,36.07003,27.72566,55.76462,30.33952,4.69695,1.13125,31.51999,59.88597,28.46107
2011-08-01,0,4,17.662165,62.185925,15.478955,28.281415000000003,29.536635,2.70153,0.599845,16.637974999999997,26.794890000000002,10.176639999999999
2011-09-01,0,3,16.910690000000002,58.0242,16.982565,32.58372,30.96677,3.0366999999999997,0.710375,20.726465,32.309715,11.58369
2011-10-01,0,3,15.291096666666666,54.22537333333333,18.668343333333333,36.86976666666666,28.011116666666666,4.731076666666667,0.6860733333333333,22.94277,39.75365,16.799396666666667
2011-11-01,0,1,14.86288,53.77884,26.71905,47.50559,28.63935,5.12485,0.78942,26.29162,42.61857,16.26898
2012-01-01,0,4,12.909044999999999,48.483445,27.83268,53.121475000000004,28.05244,4.7438,0.8516600000000001,24.871119999999998,43.8658,19.047224999999997
2012-03-01,0,2,16.197094999999997,40.54533,23.69577,50.83108,36.74216,4.505845,0.87224,25.85569,40.465644999999995,14.616575000000001
2012-04-01,0,1,17.24864,35.02566,24.48503,47.78688,39.42197,3.58831,0.71545,22.39196,34.54916,12.16096
2013-11-01,0,1,14.59724,65.09752,23.21519,39.18668,20.25467,4.62957,0.8232,25.00636,43.6545,18.59689
2014-04-01,0,1,18.52977,41.95111,22.15091,47.29196,40.92457,2.88684,0.71829,21.89775,34.65537,12.71277
2014-08-01,0,1,16.77241,65.19735,16.7965,30.26248,29.13166,2.7083,0.66547,20.27354,33.63046,13.35558
2015-03-01,0,2,15.125405,57.397145,17.21035,32.23029,30.816355,2.36549,0.5859000000000001,18.91196,29.47959,10.534790000000001
2015-05-01,0,1,14.48147,74.46469,22.34932,33.54791,37.98986,2.083,0.66021,24.23333,36.40767,12.16646
2017-05-01,0,1,18.84388,51.86932,31.22271,48.99529,55.04459,3.19125,0.66401,20.40701,26.35663,5.98068
2017-07-01,0,1,15.31976,72.01376,16.12417,26.77913,29.17067,2.81558,0.48878,21.67438,32.23804,10.5712
2018-04-01,0,1,17.05264,47.70636,23.03461,39.76504,44.30976,2.27804,0.32071,20.3799,27.62656,7.18551
2018-12-01,0,1,12.94753,54.516,27.69951,47.15964,29.89857,7.52575,0.55469,27.30585,41.97478,14.6336
2019-03-01,0,1,17.969,39.6114,21.8475,46.68441,37.59316,4.29403,0.33752,20.63696,32.2727,10.88759
2019-04-01,0,1,18.2591,36.14324,27.12299,50.56667,50.73359,2.10188,0.2449,15.86492,20.04543,4.38962
2019-07-01,0,1,12.21923,65.9119,12.47072,27.8307,35.73016,1.64193,0.29211,18.72773,26.8436,7.3882
2019-09-01,0,1,12.85321,62.13519,14.24069,26.77494,32.8635,2.11433,0.28133,16.76124,24.16861,6.79736
2020-01-01,0,3,12.003639999999999,49.793366666666664,16.809343333333334,38.957930000000005,27.09084,4.259016666666667,0.3469166666666667,22.108253333333334,33.76143,11.631333333333332
2020-02-01,0,1,15.08653,44.80482,16.83883,39.34233,29.1174,4.26529,0.36139,22.59187,35.24772,12.67669
2020-03-01,0,88,16.134929210526316,40.81382736842105,21.67149342105263,46.07822078947368,40.54842578947368,4.0134007894736845,0.2706784210526316,19.788164736842106,27.163097368421052,7.165532894736843
2020-04-01,0,142,17.8072375,43.19101857142857,24.581636428571425,40.78275142857143,48.628838571428574,1.6069057142857144,0.2163010714285714,13.386184642857144,16.74474857142857,3.2248928571428572
2020-05-01,0,250,16.582824848484847,45.87523212121212,21.998298787878788,36.722257575757574,50.84234212121212,1.240190606060606,0.23083757575757574,13.328309696969697,16.06440787878788,2.754913333333333
2020-06-01,0,321,17.575083548387095,57.84790645161291,14.579847741935485,26.346220967741935,36.46117129032258,2.3071441935483867,0.20373516129032257,12.22916064516129,15.394107419354839,3.148439677419355
2020-07-01,0,500,17.02220387096774,62.78468548387097,14.07330193548387,24.423260322580646,33.773519032258065,1.0655554838709678,0.2503090322580645,13.611944838709677,17.73559935483871,4.233203548387097
2020-08-01,0,660,17.3963115625,66.1885396875,12.9198765625,21.1124065625,26.9411153125,1.3272334375000001,0.26268125,14.138098124999999,19.30021,4.9615878125
2020-09-01,0,876,16.90860484848485,66.95716454545455,14.631898787878788,22.940380303030302,27.988805757575758,2.239020303030303,0.24931787878787878,15.958694848484848,22.211275151515153,6.056766363636363
2020-10-01,0,813,14.58129205882353,51.29532941176471,15.059718235294119,30.621787941176468,32.6449144117647,4.488419117647059,0.2872455882352941,19.057482352941175,28.68890294117647,9.277695000000001
2020-11-01,0,549,12.99996641025641,50.86367666666666,17.385502564102563,38.63282692307692,29.97312641025641,4.005525128205129,0.35652410256410255,23.418646923076924,34.78109717948718,10.734400512820512
2020-12-01,0,1217,12.081350394736843,50.99495460526316,17.777636184210525,40.024292631578945,28.766277105263157,3.5418222368421053,0.3847973684210526,23.434752236842105,36.469462105263155,12.316333026315789
2021-01-01,0,1100,11.86295,47.69779015151515,17.987536212121213,38.17972257575758,27.203380606060605,2.7061880303030303,0.40913075757575756,21.948229242424244,35.127813333333336,12.733332424242425
2021-02-01,0,721,15.755053124999998,33.34300520833333,20.97361625,45.85408708333333,35.74535770833334,4.5379016666666665,0.3928710416666667,22.291025625,33.49455375,10.729019791666666
2021-03-01,0,518,18.133378055555553,35.59588722222222,24.9941725,55.32000888888889,39.44385361111111,4.049345277777778,0.33426,20.82117527777778,29.074498055555555,7.73323
2021-04-01,0,450,16.720285428571426,44.29456742857143,28.096841714285713,50.302266571428575,43.64438257142857,2.4422177142857144,0.3221742857142857,19.727572,28.313652285714287,7.941518285714286
2021-05-01,0,214,16.5525395,59.31021,18.1710855,31.699596500000002,41.829713,1.754562,0.2658665,16.857816500000002,22.835894500000002,5.575435000000001
2021-06-01,0,314,15.14279447368421,72.68797868421052,11.576241842105263,19.607063684210527,27.043891578947367,1.7205042105263157,0.3060121052631579,17.493896315789474,24.264777631578948,6.862316842105263
2021-07-01,0,800,14.797910392156863,73.04451333333333,15.101521960784314,26.611599803921568,29.555547843137255,1.8747121568627452,0.3522760784313726,19.030053921568626,27.486038039215686,8.562539215686275
2021-08-01,0,735,15.150029137931034,73.21613120689655,11.17736379310345,21.171376896551724,26.83966448275862,1.530826379310345,0.2975663793103448,16.736171379310345,23.96414689655172,7.476903275862069
2021-09-01,0,381,14.772285789473685,75.77612210526316,11.53255842105263,21.043368157894736,26.739937631578947,1.364083157894737,0.31105210526315785,12.505283421052631,26.108155,7.8957244736842105
2021-10-01,0,298,15.054676176470588,68.20519941176471,13.281470588235294,25.783148235294117,26.313403529411765,1.9453279411764706,0.35808235294117646,19.262300588235295,20.994865,11.560116764705882
2021-11-01,0,303,12.539927972972972,59.76261999999999,16.498553243243244,36.1883922972973,29.471017027027024,3.8535810810810815,0.350507027027027,23.72168027027027,24.054576756756756,11.812917567567567
2021-12-01,0,423,12.83963362962963,53.05579896296297,21.292804444444446,47.425453999999995,28.953904444444444,2.8405781481481482,0.5350866666666667,30.69382140740741,52.07214103703704,20.708811555555553
2022-01-01,0,1177,12.388001264367816,59.74706103448276,19.657871494252873,44.034405747126435,28.98413275862069,2.5441062068965516,0.45369896551724137,23.427276896551724,37.22795206896552,13.397707701149425
2022-02-01,0,418,13.636110425531916,51.074698936170215,16.753847021276595,37.74464191489362,30.74996170212766,3.325403617021277,0.3922482978723404,22.1466714893617,35.59576021276596,13.055143617021278
2022-03-01,0,176,15.998920294117648,41.51023558823529,18.75926294117647,45.059029117647064,37.1794344117647,2.853805588235294,0.37851676470588236,21.75418911764706,33.008676470588235,10.82195705882353
2022-04-01,0,102,17.453317575757577,49.17869515151516,23.673682424242426,43.72733636363636,44.76129151515152,2.0804766666666668,0.36338787878787876,20.184174545454546,28.522861515151515,7.935082727272728
2022-05-01,0,117,18.318790999999997,44.4111,22.9342095,41.7809445,53.117555,1.9484560000000002,0.2734795,17.3542075,22.5512885,5.049721
2022-06-01,0,377,15.949319512195123,64.75731414634146,13.609569268292683,26.73242048780488,34.81042390243903,1.7314219512195121,0.2676914634146342,15.878770243902439,21.535036097560976,5.804907317073171
2022-07-01,0,749,16.113770192307694,68.00021653846154,13.747054423076921,25.387447884615383,36.32083942307692,1.9676073076923077,0.2889869230769231,16.622391923076922,23.033465,6.329146346153847
2022-08-01,0,293,15.25558043478261,71.63913652173913,14.756633913043478,24.652203913043476,31.535161739130434,1.4508547826086955,0.3376817391304348,17.153152608695653,24.742655217391302,7.523702608695652
2022-09-01,0,352,14.874927391304348,71.87127304347825,12.577681739130435,23.354953043478258,26.28832086956522,1.5424808695652175,0.26344956521739127,16.610425652173912,22.760411739130433,5.895189130434782
2022-10-01,0,146,15.775782608695653,62.76101043478261,19.030515652173914,32.05519608695652,33.239071304347824,2.8073504347826086,0.3700369565217391,20.42575695652174,29.521029565217393,8.840116956521738
2022-11-01,0,95,13.021012592592593,64.7022,22.080015925925927,40.641137407407406,32.00099703703704,2.612642962962963,0.4433766666666667,23.21584925925926,34.509800740740744,11.05444185185185
2022-12-01,0,260,10.863027500000001,61.315287291666664,18.817813333333334,39.968140416666664,31.029762916666666,2.2646985416666667,0.5206683333333334,24.936891666666668,38.928150208333335,13.700541875
